,price,rooms,municipality,status,floor,hasLift,size_MinMax,distance_MinMax,propertyType_chalet,propertyType_countryHouse,propertyType_duplex,propertyType_flat,propertyType_penthouse,propertyType_studio,exterior_False,exterior_True,bathrooms_1,bathrooms_2,bathrooms_3
124,580.0,710.948085191854,683.5996925265313,701.970873786407,682.8892293349359,681.6670657879246,0.3617021276595744,0.6890255792104657,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
125,725.0,689.5390471579225,697.4841470922099,701.970873786407,695.1528188869772,696.3333379576432,0.3191489361702128,0.4184141953095918,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
126,750.0,689.5390471579225,706.8106482790962,701.970873786407,710.5365065594968,696.3333379576432,0.2978723404255319,0.0868948646588552,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
127,750.0,710.948085191854,702.3917346259143,701.970873786407,705.544032472127,696.3333379576432,0.5319148936170213,0.5225214046407743,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
128,750.0,689.5390471579225,706.8106482790962,701.970873786407,705.7181331682409,705.692305461913,0.3085106382978724,0.146810132416287,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
129,730.0,710.948085191854,701.3645426202124,701.970873786407,701.7385556407845,696.3333379576432,0.4255319148936171,0.3680889156754648,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
130,560.0,689.5390471579225,706.8106482790962,701.970873786407,678.7988667568208,696.3333379576432,0.8724271670624579,0.6734192777941136,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
131,700.0,695.0776273114345,706.8106482790962,686.9905878074868,682.8892293349359,681.6670657879246,0.0319148936170212,0.0192863347100845,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
132,750.0,710.948085191854,706.3158902622191,701.970873786407,705.544032472127,705.692305461913,0.6382978723404256,0.2624926878556361,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
133,730.0,710.948085191854,692.0263743925917,701.970873786407,701.7385556407845,696.3333379576432,0.5319148936170213,0.3296757839505078,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
134,730.0,704.5562854110732,706.8106482790962,701.970873786407,712.0699594988107,696.3333379576432,0.3404255319148936,0.1532270930459291,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
135,740.0,704.5562854110732,706.8106482790962,701.970873786407,701.7385556407845,696.3333379576432,0.4680851063829787,0.1450374913583748,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
136,720.0,704.5562854110732,706.8106482790962,701.970873786407,705.544032472127,696.3333379576432,0.4787234042553191,0.1298991367238048,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
137,720.0,704.5562854110732,697.5959787532945,701.970873786407,705.544032472127,696.3333379576432,0.4574468085106383,0.3465158740006736,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
138,740.0,704.5562854110732,706.8106482790962,701.970873786407,710.5365065594968,705.692305461913,0.3617021276595744,0.1143885274670731,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
139,720.0,704.5562854110732,700.6830665534904,701.970873786407,701.7385556407845,696.3333379576432,0.3404255319148936,0.2217928491659724,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
140,730.0,704.5562854110732,706.8106482790962,701.970873786407,701.7385556407845,696.3333379576432,0.2659574468085106,0.0744863772534699,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
141,600.0,689.5390471579225,706.8106482790962,686.9905878074868,682.8892293349359,681.6670657879246,0.6382978723404256,0.1247939304770177,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
142,600.0,689.5390471579225,706.8106482790962,686.9905878074868,682.8892293349359,681.6670657879246,0.6382978723404256,0.1233403648095297,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
143,725.0,704.5562854110732,703.0963850569117,701.970873786407,710.5365065594968,696.3333379576432,0.5425531914893618,0.4072642830553241,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
144,675.0,710.948085191854,695.9599975910161,701.970873786407,705.544032472127,696.3333379576432,0.5957446808510638,0.7675890308971337,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
145,750.0,689.5390471579225,706.3623985353242,701.970873786407,701.7385556407845,705.692305461913,0.3617021276595744,0.2774360519738358,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
146,750.0,704.5562854110732,700.7576087111507,701.970873786407,710.5365065594968,696.3333379576432,0.6276595744680851,0.6118093347278111,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
147,700.0,689.5390471579225,706.8106482790962,701.970873786407,705.544032472127,705.692305461913,0.3617021276595744,0.0562104479463953,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
148,750.0,704.5562854110732,706.8106482790962,701.970873786407,701.7385556407845,696.3333379576432,0.3617021276595744,0.1442752557034726,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
149,730.0,704.5562854110732,706.8106482790962,701.970873786407,701.7385556407845,696.3333379576432,0.2978723404255319,0.1207877616861361,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
150,650.0,704.5562854110732,702.3917346259143,701.970873786407,712.0699594988107,696.3333379576432,0.4361702127659574,0.5038200414798009,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
151,730.0,704.5562854110732,706.8106482790962,701.970873786407,710.5365065594968,696.3333379576432,0.4574468085106383,0.1366706255650293,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
152,720.0,704.5562854110732,706.8106482790962,701.970873786407,705.544032472127,696.3333379576432,0.3191489361702128,0.1215677237516175,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
153,720.0,704.5562854110732,706.8106482790962,701.970873786407,710.5365065594968,696.3333379576432,0.3297872340425531,0.1203623278322372,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
154,750.0,704.5562854110732,706.8106482790962,701.970873786407,710.5365065594968,696.3333379576432,0.2872340425531915,0.0771985180720755,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
155,730.0,704.5562854110732,706.8106482790962,701.970873786407,701.7385556407845,696.3333379576432,0.3191489361702128,0.1281264956658926,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
156,730.0,704.5562854110732,706.8106482790962,701.970873786407,705.544032472127,696.3333379576432,0.2127659574468085,0.0712247177069115,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
157,670.0,704.5562854110732,690.9363487011881,701.970873786407,710.5365065594968,705.692305461913,0.5,0.4416889723999787,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
158,740.0,704.5562854110732,706.8106482790962,701.970873786407,701.7385556407845,696.3333379576432,0.3404255319148936,0.082941875099711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
159,720.0,704.5562854110732,702.3917346259143,701.970873786407,710.5365065594968,705.692305461913,0.5212765957446809,0.5123109921472002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
160,750.0,704.5562854110732,706.8106482790962,701.970873786407,712.0699594988107,696.3333379576432,0.4148936170212766,0.1456579157286441,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
161,740.0,704.5562854110732,706.8106482790962,701.970873786407,701.7385556407845,696.3333379576432,0.2659574468085106,0.1336039565348412,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
162,740.0,704.5562854110732,706.8106482790962,701.970873786407,710.5365065594968,705.692305461913,0.4255319148936171,0.1149912254267633,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
163,730.0,695.0776273114345,706.8106482790962,701.970873786407,682.8892293349359,705.692305461913,0.2659574468085106,0.0118944214985907,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
164,620.0,710.948085191854,701.3645426202124,701.970873786407,682.8892293349359,705.692305461913,0.5851063829787234,0.3697906510910606,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
165,695.0,704.5562854110732,700.6418476661996,701.970873786407,682.8892293349359,696.3333379576432,0.5,0.2823462677042526,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
166,650.0,710.948085191854,699.010560419844,701.970873786407,682.8892293349359,705.692305461913,0.797872340425532,0.5264921206104977,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
167,675.0,704.5562854110732,702.3917346259143,701.970873786407,682.8892293349359,705.692305461913,0.5106382978723404,0.536720259514651,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
168,695.0,704.5562854110732,706.8106482790962,701.970873786407,682.8892293349359,696.3333379576432,0.4787234042553191,0.1471469342172903,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
169,750.0,704.5562854110732,701.3645426202124,701.970873786407,702.7696136397069,705.692305461913,0.9680851063829786,0.3616187758140854,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
170,675.0,689.5390471579225,706.8106482790962,686.9905878074868,682.8892293349359,681.6670657879246,0.1595744680851063,0.0147661000124084,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
171,730.0,710.948085191854,701.3645426202124,701.970873786407,701.7385556407845,696.3333379576432,0.4255319148936171,0.3646854448442734,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
172,690.0,704.5562854110732,701.3645426202124,701.970873786407,682.8892293349359,705.692305461913,0.6914893617021277,0.3655363125520713,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
173,750.0,689.5390471579225,706.8106482790962,701.970873786407,678.7988667568208,696.3333379576432,0.2659574468085106,0.0869657703011717,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
174,600.0,695.0776273114345,706.8106482790962,701.970873786407,710.5365065594968,705.692305461913,0.1276595744680851,0.1088756137769663,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
175,723.0,695.0776273114345,702.9823902370576,691.5338629270304,682.8892293349359,705.692305461913,0.0531914893617021,0.2941166043287894,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
176,725.0,689.5390471579225,706.8106482790962,701.970873786407,710.5365065594968,705.692305461913,0.3191489361702128,0.1829365571765373,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
177,750.0,710.948085191854,700.6830665534904,686.9905878074868,682.8892293349359,681.6670657879246,0.5,0.2033928349848439,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
178,600.0,704.5562854110732,686.2018620137912,686.9905878074868,682.8892293349359,681.6670657879246,0.2659574468085106,0.7235920798397533,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
179,750.0,710.948085191854,706.3158902622191,701.970873786407,705.544032472127,696.3333379576432,0.5319148936170213,0.2563061705635225,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
180,720.0,689.5390471579225,706.8106482790962,701.970873786407,678.7988667568208,696.3333379576432,0.3617021276595744,0.0551823161328062,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
181,720.0,710.948085191854,706.8106482790962,701.970873786407,701.7385556407845,696.3333379576432,0.3085106382978724,0.1458529062450144,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
182,740.0,710.948085191854,706.8106482790962,701.970873786407,710.5365065594968,705.692305461913,0.4787234042553191,0.1464201513835463,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
183,720.0,704.5562854110732,706.8106482790962,701.970873786407,712.0699594988107,696.3333379576432,0.3829787234042553,0.1153634800489249,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
184,650.0,689.5390471579225,706.8106482790962,701.970873786407,701.7385556407845,696.3333379576432,0.1170212765957446,0.0181518444330207,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
185,650.0,704.5562854110732,690.7221836842307,701.970873786407,701.7385556407845,696.3333379576432,0.8085106382978723,0.7758849910481628,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
186,690.0,704.5562854110732,702.3917346259143,701.970873786407,678.7988667568208,696.3333379576432,0.4680851063829787,0.539786928544839,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
187,750.0,695.0776273114345,706.8106482790962,701.970873786407,702.9283352403625,705.692305461913,0.0531914893617021,0.0530728732738907,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
188,725.0,689.5390471579225,706.8106482790962,701.970873786407,705.544032472127,705.692305461913,0.2659574468085106,0.1830251892294329,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
189,620.0,689.5390471579225,692.0263743925917,701.970873786407,678.7988667568208,705.692305461913,0.6914893617021277,0.3471540247815219,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
190,590.0,689.5390471579225,684.9007772701613,701.970873786407,678.7988667568208,696.3333379576432,0.3404255319148936,0.7860422243099996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
191,750.0,695.0776273114345,706.3158902622191,701.970873786407,710.5365065594968,705.692305461913,0.6382978723404256,0.365784482300179,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
192,720.0,695.0776273114345,706.8106482790962,701.970873786407,705.544032472127,705.692305461913,0.1702127659574468,0.1026713700742736,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
193,700.0,704.5562854110732,695.6770603946825,701.970873786407,701.7385556407845,696.3333379576432,0.6595744680851063,0.7494726392852712,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
194,692.0,704.5562854110732,697.5959787532945,691.5338629270304,682.8892293349359,705.692305461913,0.6702127659574468,0.3564958431567191,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
195,670.0,704.5562854110732,697.5959787532945,691.5338629270304,682.8892293349359,705.692305461913,0.6276595744680851,0.3564958431567191,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
196,609.0,689.5390471579225,702.3917346259143,691.5338629270304,678.7988667568208,705.692305461913,0.3829787234042553,0.5318454966053925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
197,718.0,704.5562854110732,697.5959787532945,691.5338629270304,682.8892293349359,705.692305461913,0.7021276595744681,0.3564958431567191,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
198,694.0,704.5562854110732,697.5959787532945,691.5338629270304,682.8892293349359,705.692305461913,0.648936170212766,0.3564958431567191,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
199,658.0,704.5562854110732,697.5959787532945,691.5338629270304,682.8892293349359,705.692305461913,0.6170212765957447,0.3564958431567191,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
200,750.0,704.5562854110732,706.8106482790962,701.970873786407,705.544032472127,705.692305461913,0.1702127659574468,0.0609256731604417,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
201,723.0,704.5562854110732,697.5959787532945,691.5338629270304,682.8892293349359,705.692305461913,0.723404255319149,0.3564958431567191,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
202,728.0,704.5562854110732,697.5959787532945,691.5338629270304,682.8892293349359,705.692305461913,0.7553191489361702,0.3564958431567191,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
203,650.0,695.0776273114345,706.8106482790962,701.970873786407,678.7988667568208,696.3333379576432,0.0851063829787233,0.0839700069133001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
204,750.0,704.5562854110732,702.3917346259143,701.970873786407,710.5365065594968,696.3333379576432,0.4255319148936171,0.5225745838725118,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
205,735.0,710.948085191854,701.3645426202124,701.970873786407,712.0699594988107,696.3333379576432,0.4255319148936171,0.3669898782195593,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
206,699.0,704.5562854110732,704.1490627464998,701.970873786407,705.544032472127,696.3333379576432,0.6170212765957447,0.4874940173364295,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
207,725.0,710.948085191854,702.5815008399666,701.970873786407,712.0699594988107,696.3333379576432,0.5,0.3014907911297041,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
208,740.0,710.948085191854,702.3917346259143,701.970873786407,678.7988667568208,705.692305461913,0.6063829787234043,0.499920231152394,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
209,720.0,689.5390471579225,700.7576087111507,701.970873786407,705.544032472127,705.692305461913,0.5638297872340425,0.6129438250048749,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
210,750.0,710.948085191854,700.6830665534904,701.970873786407,695.1528188869772,705.692305461913,0.6276595744680851,0.2046514101359615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
211,710.0,710.948085191854,701.3645426202124,701.970873786407,712.0699594988107,696.3333379576432,0.4893617021276596,0.361707407866981,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
212,725.0,704.5562854110732,706.8106482790962,701.970873786407,701.7385556407845,696.3333379576432,0.4468085106382978,0.1341002960310567,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
213,750.0,689.5390471579225,706.8106482790962,701.970873786407,678.7988667568208,696.3333379576432,0.276595744680851,0.0974420789534327,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
214,750.0,704.5562854110732,706.8106482790962,701.970873786407,710.5365065594968,705.692305461913,0.4361702127659574,0.0527892507046248,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
215,720.0,704.5562854110732,701.3645426202124,701.970873786407,682.8892293349359,705.692305461913,0.9574468085106383,0.376402602237073,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
216,720.0,704.5562854110732,706.8106482790962,701.970873786407,678.7988667568208,696.3333379576432,0.2978723404255319,0.0597025508304823,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
217,700.0,704.5562854110732,706.8106482790962,701.970873786407,712.0699594988107,696.3333379576432,0.3936170212765957,0.1458351798344353,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
218,750.0,704.5562854110732,703.0963850569117,701.970873786407,710.5365065594968,696.3333379576432,0.5851063829787234,0.4253097690248701,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
219,610.0,695.0776273114345,706.8106482790962,701.970873786407,701.7385556407845,705.692305461913,0.0638297872340425,0.0914682785882686,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
220,740.0,704.5562854110732,702.5815008399666,701.970873786407,712.0699594988107,696.3333379576432,0.3404255319148936,0.3074114122631308,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
221,715.0,704.5562854110732,704.1490627464998,701.970873786407,678.7988667568208,705.692305461913,0.4468085106382978,0.4675340790243383,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
222,550.0,704.5562854110732,690.7221836842307,701.970873786407,678.7988667568208,696.3333379576432,0.8724271670624579,0.6734192777941136,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
223,710.0,689.5390471579225,706.8106482790962,701.970873786407,678.7988667568208,696.3333379576432,0.1702127659574468,0.0200662967755659,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
224,730.0,704.5562854110732,706.8106482790962,701.970873786407,705.544032472127,696.3333379576432,0.3297872340425531,0.1402159076808537,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
225,750.0,695.0776273114345,706.8106482790962,701.970873786407,703.1105634699142,705.692305461913,0.0319148936170212,0.0209880701256802,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
226,690.0,689.5390471579225,706.8106482790962,701.970873786407,701.7385556407845,705.692305461913,0.1382978723404255,0.0895006470139861,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
227,740.0,710.948085191854,701.3645426202124,701.970873786407,712.0699594988107,705.692305461913,0.5638297872340425,0.3838654210908833,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
228,750.0,689.5390471579225,706.8106482790962,701.970873786407,678.7988667568208,705.692305461913,0.4893617021276596,0.0965025791927392,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
229,720.0,710.948085191854,706.8106482790962,701.970873786407,705.544032472127,696.3333379576432,0.2553191489361702,0.1416871997589208,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
230,740.0,704.5562854110732,706.8106482790962,701.970873786407,705.544032472127,696.3333379576432,0.2234042553191489,0.0816123943062769,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
231,740.0,689.5390471579225,706.8106482790962,701.970873786407,710.5365065594968,705.692305461913,0.3936170212765957,0.0613156541931824,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
232,740.0,704.5562854110732,704.1490627464998,701.970873786407,710.5365065594968,705.692305461913,0.4468085106382978,0.4734192473366068,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
233,700.0,704.5562854110732,700.6830665534904,701.970873786407,712.0699594988107,696.3333379576432,0.574468085106383,0.1731338521262829,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
234,730.0,689.5390471579225,706.8106482790962,701.970873786407,705.544032472127,705.692305461913,0.1595744680851063,0.0102281389041532,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
235,700.0,695.0776273114345,706.8106482790962,701.970873786407,701.7385556407845,705.692305461913,0.0851063829787233,0.1687022494815025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
236,750.0,704.5562854110732,690.9363487011881,701.970873786407,701.7385556407845,705.692305461913,0.946808510638298,0.4302554375764451,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
237,749.0,689.5390471579225,706.8106482790962,701.970873786407,705.544032472127,705.692305461913,0.1914893617021276,0.1120840940917873,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
238,700.0,695.0776273114345,706.8106482790962,701.970873786407,678.7988667568208,705.692305461913,0.1063829787234042,0.0394944427702834,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
239,667.0,689.5390471579225,701.3645426202124,701.970873786407,703.1105634699142,705.692305461913,0.5319148936170213,0.3722900749827167,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
240,725.0,689.5390471579225,706.8106482790962,701.970873786407,710.5365065594968,705.692305461913,0.2659574468085106,0.1810752840657295,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
241,550.0,710.948085191854,679.6964382956414,701.970873786407,701.7385556407845,696.3333379576432,0.5319148936170213,0.8404445783773244,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
242,695.0,710.948085191854,701.3645426202124,701.970873786407,712.0699594988107,696.3333379576432,0.3723404255319149,0.3471185719603637,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
243,750.0,710.948085191854,706.3158902622191,701.970873786407,710.5365065594968,696.3333379576432,0.904255319148936,0.5074539556485208,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
244,699.0,689.5390471579225,706.8106482790962,701.970873786407,701.7385556407845,705.692305461913,0.3404255319148936,0.1224717706911527,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
245,750.0,695.0776273114345,706.8106482790962,701.970873786407,705.7181331682409,705.692305461913,0.1276595744680851,0.0854944782231046,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
246,730.0,710.948085191854,700.7576087111507,701.970873786407,712.0699594988107,696.3333379576432,0.6382978723404256,0.6309006789215252,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
247,710.0,689.5390471579225,706.8106482790962,701.970873786407,678.7988667568208,696.3333379576432,0.1063829787234042,0.0172477974934855,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
248,650.0,689.5390471579225,706.8106482790962,701.970873786407,712.0699594988107,705.692305461913,0.4042553191489362,0.1017673231347384,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
249,600.0,704.5562854110732,686.2018620137912,690.7122731231655,682.8892293349359,681.6670657879246,0.4255319148936171,0.4182192047932214,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
250,740.0,704.5562854110732,706.8106482790962,701.970873786407,701.7385556407845,696.3333379576432,0.2234042553191489,0.144913406484321,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
251,750.0,695.0776273114345,706.8106482790962,701.970873786407,712.0699594988107,696.3333379576432,0.1595744680851063,0.0193040611206636,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
252,750.0,710.948085191854,702.3917346259143,701.970873786407,705.544032472127,705.692305461913,0.574468085106383,0.5151649442504388,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
253,710.0,710.948085191854,702.3917346259143,701.970873786407,702.9283352403625,705.692305461913,0.5212765957446809,0.5008951837342457,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
